subscription_id,account_id,subscription_start_date,subscription_end_date,trial_start_date,trial_end_date,revenue
eaa81c3e-d349-4514-a949-11ffa7a391d2,a1d0650b-a416-4e23-9fb2-32e35a07bcb2,,,2020-12-01,2020-12-08,
4126feaf-1014-41b4-88c1-502a09b1c408,b532a0a0-d570-4e93-ac06-536942d057d4,2020-12-01,2021-12-01,,,1192.9
eda22d21-b162-4ae8-86dd-eefed5f9bbe5,cea80adc-3696-4275-a170-d8c951ac3255,,,2020-12-01,2020-12-08,
8ceec1cd-ac0d-489b-a38f-b7f68885ee78,73dd989a-20bc-4963-be7e-7bc0b256f5aa,,,2020-12-01,2020-12-08,
78cb3c7c-6f8a-4978-ae3a-86e9fabd4af9,9286e59e-bc41-4397-9d71-3c0c693ea6d2,2020-12-01,2021-12-01,,,990.04
f8b35329-1670-43c4-9564-ede811941264,b4908be4-e4d7-4025-9711-92a2cbec3646,2020-12-08,2021-12-08,2020-12-01,2020-12-08,774.72
2d8cf58b-56ca-4b96-a682-bcd3c7918fb4,43879038-01ff-4d37-938a-15561f21dc9a,,,2020-12-01,2020-12-08,
6fa81be8-92b7-4752-afc3-565a2b197a14,263d6d72-2821-476f-9065-ecac8ba9b13e,2020-12-09,2021-12-09,2020-12-02,2020-12-09,779.24
c9983435-e48e-4a39-874c-b3f61e822372,258cf173-0d79-419d-a727-30ce68509b66,2020-12-09,2021-12-09,2020-12-02,2020-12-09,951.47
f96796d1-0e1b-4097-91ea-0dce884a4c4e,20b5975b-6a29-4956-bc79-1cda6a802969,2020-12-09,2021-12-09,2020-12-02,2020-12-09,1154.13
fa476ecf-7e77-4f59-a5e4-247f93983239,499f30c0-a4c3-4227-b8bd-2b7daaa94866,2020-12-02,2021-12-02,,,1116.87
5c0d96e1-8465-4f9b-bf7a-aa24fcfd48c3,176e2859-7a56-4d13-a16f-cb3bca085d47,,,2020-12-02,2020-12-09,
38f2e6a2-79d7-43d5-988b-ea5423076842,618f44e0-219a-461c-b5da-17b762858dbe,2020-12-09,2021-12-09,2020-12-02,2020-12-09,1150.36
807c98cc-25f5-47ab-a6f5-b16dc0e5961a,13e0113c-0fd2-4151-97f9-1f463fde3689,,,2020-12-02,2020-12-09,
1dfebeec-1c75-4e52-a28b-8096978ce777,ea1b8897-d1b0-4a5b-be24-94f849b622cc,,,2020-12-03,2020-12-10,
be2ad03d-3865-4a36-ab23-bed6b7ed9a23,e904e5e5-475c-489f-a13e-1225bbeccce6,,,2020-12-03,2020-12-10,
fab9e771-937f-4613-ae0c-08b81d140a17,d1436309-c47c-4ea8-84de-f88eefe2ad7a,,,2020-12-03,2020-12-10,
3e65dde1-2c50-4fc1-b0da-e842df7637c2,89e14163-5ebf-4163-a7b6-cf11943522cb,2020-12-03,2021-12-03,,,675.83
d2c99675-bf6a-4785-a99f-8b50dea22403,0c750e0f-3bf4-42df-bac6-db48067e7a0a,2020-12-03,2021-12-03,,,935.66
de0fcbbe-e797-43bf-b30c-4a19f071769a,a00d8901-351a-4ae8-8c78-ecfdeed01a2f,2020-12-10,2021-12-10,2020-12-03,2020-12-10,1133.16
3d7bfeca-be20-4265-a796-939b77960dc9,8fa41a3c-d559-4344-ab4e-dc536bf404d6,2020-12-04,2021-12-04,,,1259.1
088192e3-0595-4b59-912a-a698fb194496,d76c791d-d69e-4e4b-8750-ddca83547ba8,,,2020-12-04,2020-12-11,
e97e1668-fc1f-40de-87f9-d59f0b923d23,d9943960-e862-4187-8231-22e670e52e9f,2020-12-11,2021-12-11,2020-12-04,2020-12-11,669.29
845cccbd-011a-4974-bc60-02a51a832023,68d758fe-b218-42b9-a6a8-8b4e947cb2c9,2020-12-12,2021-12-12,2020-12-05,2020-12-12,724.48
33ca55a1-682a-42f8-b5eb-f52e8c8a9e4c,e267e032-7559-47f9-a58e-6ea130aaab4d,2020-12-05,2021-12-05,,,739.96
b51a0de9-679a-439b-9b47-11877dcf9963,8f137640-814e-4c2e-b49c-03c0af8b522b,2020-12-13,2021-12-13,2020-12-06,2020-12-13,624.9
a740f5de-3c98-4c86-9392-0252d6634600,0bdb8808-b679-4eed-bb51-9fb394873bde,2020-12-13,2021-12-13,2020-12-06,2020-12-13,808.97
8897eed9-1820-499c-afbe-6bdb4d5f3783,2a1297c6-6642-4cc7-bdc9-258f1616c10a,2020-12-14,2021-12-14,2020-12-07,2020-12-14,647.44
4c30050f-dc38-4b9c-9213-e959eb45c0c9,7fa1df40-c58c-4cbf-8cf1-9179663e9996,2020-12-07,2021-12-07,,,741.79
f58c9a73-40a0-4f6c-b80a-23a8bc07e441,b127c962-0df0-4e94-9bea-5ef734bb9eb4,2020-12-07,2021-12-07,,,592.65
d6cc2bc8-8ead-41b7-ba25-a4d0211a0db6,a7a5265c-047d-4ce6-8007-402a6d92fe7b,2020-12-14,2021-12-14,2020-12-07,2020-12-14,1099.63
8caccb81-cbdb-4006-a363-33b09b6163c0,a91c57fa-e6cc-4c8a-af06-c907922031a0,,,2020-12-08,2020-12-15,
25a37137-4d4c-4e38-bfb9-a7ad9c8fee02,9f60dee6-6e03-40f4-a8ec-da43806ad53d,2020-12-08,2021-12-08,,,821.09
c40098b8-a19c-47ea-9897-9b1e0bb3d89c,f9c7cdf0-9e59-462f-b13d-c85d63d4ef5f,,,2020-12-08,2020-12-15,
9291cad9-2083-438a-bc89-be5f464b3d8a,492cbb11-807a-4697-b9fe-9aaab217d30b,2020-12-08,2021-12-08,,,915.92
fa003c5d-e7d0-43b8-8a10-b37a6eda6873,1bed4117-b9ab-4947-9ff5-148233c0d26c,2020-12-15,2021-12-15,2020-12-08,2020-12-15,953.72
fe4485f0-b38b-4a77-9ed5-526cb675586e,a21e8d8f-d64a-40bd-a785-70adf059c03f,,,2020-12-08,2020-12-15,
f9bc9294-cba7-47f3-94ef-20dd38ed4b73,8ac73a0a-f41d-4668-a8c5-77b8c3df742c,2020-12-16,2021-12-16,2020-12-09,2020-12-16,631.84
9c948ffd-d6b4-4674-97b0-52dc64bc9984,916b5d64-a397-4b67-b1f2-0dfa74c3b478,2020-12-16,2021-12-16,2020-12-09,2020-12-16,852.37
8f761d52-27c7-4d58-9cca-b4554a2d1d4b,6cf7ff73-eb70-456a-9600-a2c25988b713,,,2020-12-09,2020-12-16,
4dc70eff-3405-4645-b672-e866851efd27,0d30bbda-b029-46c2-acb7-b13aaff4e244,,,2020-12-09,2020-12-16,
9696ff3e-61e8-4165-a63b-f348a38f197f,6a06dae5-7ac1-4c57-be45-45863fe30a89,,,2020-12-09,2020-12-16,
2ebdbb12-5079-4c1a-aa8a-c95d4b61b141,f5c34732-aa61-4d81-94f8-1fa0e2d0a94f,,,2020-12-09,2020-12-16,
7b183ba4-3806-4064-b771-627b6f4e34d1,7e5a299f-d147-45bb-af03-288ae86c400f,2020-12-10,2021-12-10,,,941.28
5fb013b6-ccf7-48af-971d-b52f17997c6a,379ba46b-8861-4129-b79e-90dd4eff9f72,,,2020-12-10,2020-12-17,
50921891-976f-4c3d-87cd-97ba29f1a772,c22215a1-757e-405b-b006-8a3dad617ab3,2020-12-17,2021-12-17,2020-12-10,2020-12-17,950.84
55924e3c-a2af-4496-a055-b5b260510828,42af8238-a501-4ef0-b405-0323c42fb28e,,,2020-12-10,2020-12-17,
f3eb1256-fd3b-456e-8876-71f6b3bf7d64,8500096f-a33a-4652-8dc7-04b1c12db9f7,,,2020-12-11,2020-12-18,
7bc8692a-793e-4536-bb24-4b3f4edc62a0,e219e2f9-2f77-4077-a77d-51d6d6a98b78,2020-12-11,2021-12-11,,,1255.03
a4b3e704-3285-4124-a0ec-065bfce03e68,eb9ca519-d0df-45c9-84d8-6edcc57818ab,2020-12-18,2021-12-18,2020-12-11,2020-12-18,1097.8
503dbf8b-a29f-4c96-8375-5506fdd4592d,e0129b1f-dc79-44c2-8b3a-433abb0f2f5c,,,2020-12-11,2020-12-18,
dbf1ce3d-6281-478a-b5e1-c2568bd4c45c,c1cc1012-3e59-4228-bdb9-66c26d7960ef,2020-12-18,2021-12-18,2020-12-11,2020-12-18,738.68
658e8edc-3318-4386-9b1c-d4faa4d99380,dce1af24-c158-42b9-ad3c-4bf22802ca0f,2020-12-18,2021-12-18,2020-12-11,2020-12-18,1005.24
ee7335f9-853d-4e5e-aa70-ac75a8912544,c0b40824-c180-4ebb-bd07-4326701697b5,2020-12-19,2021-12-19,2020-12-12,2020-12-19,618.65
409b6561-699a-45ba-82b2-f822ab1447df,2c63df63-f0a0-4f06-816d-be8f408307cd,2020-12-19,2021-12-19,2020-12-12,2020-12-19,1158.26
de52549b-fae1-4e38-be3f-0c0c3444a41b,44244d05-4c55-4303-bf75-d9bcca6be926,2020-12-19,2021-12-19,2020-12-12,2020-12-19,779.68
398628b2-d3ff-403b-8af9-15c941fc7543,dc80f974-826d-4828-a82c-087b90211ddf,,,2020-12-13,2020-12-20,
344a429e-e896-40d6-bd53-6a1bfff5c283,4918d248-adfa-4735-b605-f10159c76402,,,2020-12-13,2020-12-20,
f782777c-0dbd-4c8d-ae87-01958883db7a,71464384-a41c-4bef-ad3d-aae3f4f65ffa,2020-12-13,2021-12-13,,,660.18
8b20d288-40c9-4690-bebe-74fc91c85ea4,13f290fe-131f-4b22-be75-174b137b5fb8,2020-12-14,2021-12-14,,,985.27
598acd59-1397-4496-a062-a79a6513c75a,552da9cc-4362-45f1-ab7a-0fe845f940e6,,,2020-12-14,2020-12-21,
52226aff-6888-4202-a9f7-8f3d998c79d6,3786ea41-5978-4950-af3f-952f9350eef6,2020-12-21,2021-12-21,2020-12-14,2020-12-21,1000.38
df392622-1558-401e-aa46-63cdc0600792,b0d48bc6-e398-458f-bdb5-c87dca3ef57f,2020-12-21,2021-12-21,2020-12-14,2020-12-21,738.21
c223e3ef-2c71-4618-a03b-cbd219253c94,fb628b7d-5505-4d0e-82a6-66c537a70228,2020-12-14,2021-12-14,,,874.2
42bae6df-d291-490e-a2ea-6001a38c1f2b,8a0d085d-cdde-46f2-a476-564ab37ab71d,2020-12-21,2021-12-21,2020-12-14,2020-12-21,919.24
283a3819-2f2c-4bdb-bce9-87d7e4fee317,06a8dfff-5121-472a-8ef0-356420b7984a,,,2020-12-15,2020-12-22,
47787a1c-b8bc-4c44-bdc7-5afd52ea4dab,ab7927c1-196e-4e1b-949c-b46f60e92b0f,,,2020-12-15,2020-12-22,
ca38df50-9fb6-42f7-b396-5a5cb7d65b77,c6d81ca0-4a7c-424f-a3b2-a3a68ea0ecbd,,,2020-12-15,2020-12-22,
0c042d40-096d-42e4-b514-33eb64cd1530,19debaad-9bdf-4fe2-8082-12a1a8985819,2020-12-22,2021-12-22,2020-12-15,2020-12-22,579.31
39b1136e-6aeb-4253-9c9f-54681c32fb45,ac9d6c8a-be6b-45b3-81ca-47985feebdb6,,,2020-12-16,2020-12-23,
953deaf3-d4c3-4eb9-848a-8bab2e8e4075,c02dfd01-a6c9-4c5a-a45e-c9fb196943d2,2020-12-16,2021-12-16,,,1079.55
0794def9-1736-4540-b096-b5b1c2901edf,cecf4744-c51f-45f3-af0d-f8c0242eeeb0,,,2020-12-16,2020-12-23,
c5b90a2e-1e64-41bf-b2e1-10329bed9a24,604cf138-bc37-433c-9d49-7e34ae581ae7,,,2020-12-16,2020-12-23,
fdd83124-42f3-407c-888d-ec06e995c265,f74b07f2-f994-4acd-9044-fbb6d5309ad6,2020-12-16,2021-12-16,,,881.65
8f57a370-a52d-4445-9808-1d3555437998,76b15f21-7045-4c1b-ae7b-372e41834ea7,2020-12-24,2021-12-24,2020-12-17,2020-12-24,1071.12
fc366823-005d-4113-8de9-6b9a2852f486,cda01ddb-18b3-4a24-bc9e-5287ed44daa9,2020-12-24,2021-12-24,2020-12-17,2020-12-24,940.69
66b30b6a-2daa-4590-aa20-3a28d4391adf,895f59d0-7375-47af-bb29-93400e3d4c45,2020-12-24,2021-12-24,2020-12-17,2020-12-24,971.66
72fc0dd2-9701-4380-b313-8e995b015de5,eb3a040e-4156-4b88-aa10-19fc0a9fa342,,,2020-12-17,2020-12-24,
9b071f44-300c-4ad8-a2a0-811eec3f56a9,0071d8c2-5ae3-4d29-9ba3-da32f537a995,2020-12-24,2021-12-24,2020-12-17,2020-12-24,1118.34
c7c7510a-06b4-4b86-a2b9-7d8d6d46a772,ba211234-1363-40e1-b059-c6e562dbede6,2020-12-17,2021-12-17,,,1146.36
8c2968e1-2395-40b3-8662-f3d79f9531d2,ea57eead-c5f4-4fd7-adb3-ec9526c7a712,2020-12-18,2021-12-18,,,891.51
1c68aff6-036b-4602-b33a-f896aa67fa74,a333f3e1-084f-4fa8-9715-752e8a98f110,,,2020-12-18,2020-12-25,
28657ebe-916f-4a56-ac7a-e9580bedc7fc,6c7803d3-107d-4017-8a16-ad6ac58c374e,,,2020-12-18,2020-12-25,
d894dbed-6424-4f3a-9f43-27241276a9bc,627902e8-0c3f-44d5-bac4-67de180d509d,2020-12-25,2021-12-25,2020-12-18,2020-12-25,692.34
4602f5ed-d445-4280-8020-349ee0746c37,df181f0c-21ca-4c22-a9d9-1d9c2b7bc361,2020-12-25,2021-12-25,2020-12-18,2020-12-25,723.94
68707c28-9082-4121-8e89-1db8a7e5416e,50087360-344d-4cf4-83fd-b73c79b623e9,2020-12-25,2021-12-25,2020-12-18,2020-12-25,881.77
d31a4ba2-bdbd-4356-817b-c1ba22a04f54,d1c57098-78b4-407e-ae15-aadcb757e7d9,,,2020-12-18,2020-12-25,
dbc9dd95-8302-4785-81ac-d94a2fb4b7d9,7b8ddad2-0d45-4b0d-97d2-5f32d0be5917,2020-12-25,2021-12-25,2020-12-18,2020-12-25,1427.16
3ca8750e-6285-4e3f-be6a-f62275bb5936,92e018a8-6699-4370-849f-4fa28efc9f73,,,2020-12-19,2020-12-26,
4b2276bb-dd70-40dd-a0b4-479729b25ab7,15532dee-2c8f-4851-b633-20c3207d6640,2020-12-26,2021-12-26,2020-12-19,2020-12-26,878.6
8b18b533-5ebc-4e11-9530-aa43f0c6b2f7,b737fe75-66a9-41e4-808f-129cf1c02396,,,2020-12-19,2020-12-26,
a37485da-9878-4b56-8a2d-7bd389881384,ade8584b-c2d4-439f-a861-6ba29252bb9f,2020-12-19,2021-12-19,,,1368.84
b162a9bd-9442-4d7e-8eee-334ef303de42,36998a09-12ef-4976-9108-ceec54e1714c,2020-12-26,2021-12-26,2020-12-19,2020-12-26,798.33
10c94c38-b843-4d44-8b6a-45c739e24ddc,ef4ad706-06f3-4933-ac85-cdfbb600bd79,2020-12-19,2021-12-19,,,1016.51
29be369a-91d8-47ba-8aa2-ab2fc164429e,62f16b57-dcb9-45b6-9662-8ab4d8602620,2020-12-19,2021-12-19,,,1029.8
08d62cdc-517e-47af-9623-01f713eade34,94454bd2-e426-4957-a761-47921e1ba271,2020-12-26,2021-12-26,2020-12-19,2020-12-26,1141.18
a8bd57dc-a7c6-47a0-a8e5-f2d7e7ce73af,c40c7b0a-a676-4a9f-80e0-a08a1d525627,,,2020-12-20,2020-12-27,
2dd8fa9d-de1c-4c06-8b2b-90532c18ffe1,6af1b0e5-db0f-4b35-8323-eefa47246bfe,2020-12-20,2021-12-20,,,975.22
e234500d-60e1-422b-b380-b05d7f247ddb,4a98904e-f62d-48b0-af5f-e213c7994898,,,2020-12-21,2020-12-28,
2ebe99fc-f66a-4748-b1df-91494fbde6cb,59acd2ad-a2e9-4b7c-afc4-be615f581d41,2020-12-28,2021-12-28,2020-12-21,2020-12-28,667.48
1dd08d7e-607f-453d-9af7-3dc58afdbc3c,8741bb45-1dd6-47c1-a189-6f4b4331091a,2020-12-21,2021-12-21,,,538.61
4b5b0525-e7d0-4304-af7e-4eff649ce28d,043587f6-9a63-47b6-988c-367a80540670,2020-12-28,2021-12-28,2020-12-21,2020-12-28,574.44
89485054-bf67-4d2d-b5a4-ad8e04002d25,6d7db624-29e9-4479-a13c-42c139d92cc6,,,2020-12-21,2020-12-28,
708dae16-9a85-4fd2-8867-b5e57e3a9289,04784a2e-83c3-4efd-afd0-c1f87f5c0c64,2020-12-29,2021-12-29,2020-12-22,2020-12-29,1048.33
ad5f2256-afb3-417c-a416-4346703fc57e,1dfcebf4-e205-4380-af92-10e9c620bfe7,2020-12-29,2021-12-29,2020-12-22,2020-12-29,598.27
5e808f9d-a038-43cc-9847-4a6f6ba44335,0f326ad5-23ad-46ee-b788-6046df069db5,2020-12-22,2021-12-22,,,799.34
114dd788-0b8f-4791-973c-6d8929d12245,a7128139-52d5-4e79-838e-9d1565398f0c,,,2020-12-22,2020-12-29,
d4c4127e-2f86-44f6-bcf0-f43f35b9179c,363c4e37-249a-4c0e-a9ac-b75ed5ab5a45,2020-12-29,2021-12-29,2020-12-22,2020-12-29,1038.32
bba8e454-7e1a-4e13-8211-30496048a211,6bfe3aa4-a8b9-40a8-8238-128d27517fc6,,,2020-12-22,2020-12-29,
00dd2657-4f3f-4f00-8cda-ee5265fa9600,af6ee30d-fc07-416b-bfd0-372ed34cacb5,2020-12-29,2021-12-29,2020-12-22,2020-12-29,816.57
7a747d1b-2490-48ca-9bc9-40ce96f6437a,98bef3c1-6b8a-48ba-aaa2-27d10d4c1be7,,,2020-12-22,2020-12-29,
806bdbfb-57d7-454a-b122-4dec30e62c03,029b2cb3-9f5c-40f4-875c-988f0b3e493a,,,2020-12-23,2020-12-30,
2687754f-3d32-4261-a3e6-221c5bb72d6f,f1e63516-8ca8-417d-98e8-cb20c8ae6a8c,,,2020-12-23,2020-12-30,
f720a7ca-ff2b-4f0b-811c-5f4a3ba02060,b98c8abb-35c8-4cf1-8dc0-90aa13f7a2a7,2020-12-30,2021-12-30,2020-12-23,2020-12-30,1078.35
896ac8f4-44ab-4530-92c5-9ab6d4e5b03c,f274e71a-65aa-48eb-b978-327b5695e930,2020-12-30,2021-12-30,2020-12-23,2020-12-30,1153.84
cad0b81a-6af8-4646-b96e-a5112a72c23a,97a97cb2-2516-4356-a709-495971e6a063,2020-12-23,2021-12-23,,,706.81
213fb2d2-4b87-48a3-aa88-8ac167c947b9,0a076043-2aed-4b65-9e10-695a63b18131,,,2020-12-23,2020-12-30,
7c057282-9e57-4ea5-a910-14d8e26b0906,d140e8d4-775e-4ffc-969c-8afd0b2cc687,2020-12-31,2021-12-31,2020-12-24,2020-12-31,681.32
e202b3b6-e37a-40bf-adf0-1e985036a921,e2acbc9e-c21b-47da-ab9a-f0d2c3e24470,2020-12-24,2021-12-24,,,1316.48
6284a13a-f4b8-4ea2-8282-840b1f536eba,b8217ed5-bace-46a5-a288-465fe0e975ef,2020-12-31,2021-12-31,2020-12-24,2020-12-31,1278.91
eec1a906-baee-4b2c-9976-04c4da51d755,c2ee0c98-7ea5-4c48-852e-e92e528d26b6,2020-12-24,2021-12-24,,,702.79
c88d2cd1-b79a-4dad-acaf-56f9e8f085f5,6a2ce792-7566-4eb5-b027-bef8d8508351,2020-12-25,2021-12-25,,,979.97
053ef002-ac6f-4cfb-9297-bff85acd3e97,ec589224-b3b9-47b1-8b8b-8fe2b6227b43,2021-01-01,2022-01-01,2020-12-25,2021-01-01,1260.11
331eeb6e-7041-4606-ad73-fc1245b46887,c91a5467-12b6-48de-a3a8-dcc66076916a,2021-01-01,2022-01-01,2020-12-25,2021-01-01,939.7
0b0b9786-6324-445d-a474-2e45db425e4e,dca234c2-90fa-480b-b487-596a78ac9154,2020-12-25,2021-12-25,,,1188.1
7497a407-53e1-4a7f-b75f-a10f7a251cc3,530e98a6-d9ca-4d60-8790-f6be2ee05906,2020-12-26,2021-12-26,,,1137.01
31c7c40d-1df0-4484-a0c5-f6cca69c49a9,e3a13449-2bfb-4bf4-9802-dee991349f38,2020-12-26,2021-12-26,,,1191.3
62d253ae-803c-4a4e-a866-ca3496bc2d77,751a16bf-0fad-4b33-88eb-b41b5f271073,2021-01-02,2022-01-02,2020-12-26,2021-01-02,1244.78
f607cc1c-86cf-4367-8a92-2879a399d011,d2163e7c-2097-4800-ae9f-b1e22a0d0e52,,,2020-12-26,2021-01-02,
a98b0857-ea2e-4850-a142-cec517207ad2,cd375936-f481-4915-8ba7-6de95e9955a0,2021-01-02,2022-01-02,2020-12-26,2021-01-02,1242.94
f1589fad-b95c-4929-be4c-699c27ce521e,c913000e-4a1d-4547-8c11-30a8f607873d,,,2020-12-26,2021-01-02,
d0055de4-0530-4433-b78a-07548ece0243,7ff75eb9-89f0-4b61-abac-3f7d4a4a0090,2021-01-02,2022-01-02,2020-12-26,2021-01-02,770.34
8fcb8907-c581-4f28-b260-388025aa6c6d,3e9bd131-125e-43b1-99eb-d4e332133912,,,2020-12-26,2021-01-02,
f314cc08-0d32-4d83-91e1-f0ef19ed2dad,3201df14-f7b6-405c-9c14-296246a0e2d5,2021-01-03,2022-01-03,2020-12-27,2021-01-03,992.47
4e016d8b-f03b-42ea-9a14-4827f98af716,97d19c2f-d53a-4f7c-953b-afe1c8598442,2021-01-03,2022-01-03,2020-12-27,2021-01-03,598.77
85d07edf-0123-4187-8cec-118eef766bcf,5017ae81-18fb-4f9d-a6c4-0feb5b0aed8a,,,2020-12-28,2021-01-04,
a2276864-24d7-4050-9420-382befcc6a93,9c88b448-49b8-4dc6-b17e-bdf4428ae166,,,2020-12-28,2021-01-04,
dee6d2e1-3d1e-48e4-aa60-baff51b5899e,ec4fb2f9-460d-4295-b3bb-9775b2f5942b,2021-01-04,2022-01-04,2020-12-28,2021-01-04,678.68
e5f084e5-d7e7-41a6-82d1-1fc6415398cf,d399fa8f-bfda-4c86-8141-3acf52cea9dc,,,2020-12-29,2021-01-05,
80746cec-d811-4421-ab29-7090c6e62656,c26b15aa-6e05-45de-b51f-4e5e862021fd,2020-12-29,2021-12-29,,,1176.8
ee5cba45-c6a5-4565-975b-615bf9c19e35,8495e47e-17ba-405d-8e80-86842b647870,,,2020-12-29,2021-01-05,
a5c6449c-8b6a-45e0-a44d-ef55c13e34b5,f1ffeb15-14c7-4f4a-9860-36ded187231c,2021-01-05,2022-01-05,2020-12-29,2021-01-05,1133.16
8defcad2-106e-4868-8cab-d5955df38cef,70367227-5ffd-45c3-bbbf-94e8272e2952,2021-01-06,2022-01-06,2020-12-30,2021-01-06,656.82
6c9fe28d-1d68-48a6-9dda-fe1a37c3ac55,91602d84-3cd9-4387-af7e-97d6a8b7c15a,2020-12-30,2021-12-30,,,956.81
a0e5b489-bdad-43e7-a5d4-c51a15ee73ec,cf65c480-cece-4de3-92a2-7490c96132ba,,,2020-12-30,2021-01-06,
75e7d604-6781-4085-a9c9-ab95b396a839,05c84383-1284-41b2-8752-3adbd064b6c4,2020-12-30,2021-12-30,,,807.38
78cc93bf-e53f-44af-8c17-d48096a27485,839db62a-1967-401a-9598-36c8cc48aa68,2021-01-06,2022-01-06,2020-12-30,2021-01-06,854.24
f99331ca-6463-4ba8-9093-956e49542332,9e897a54-2840-4bd8-a2c0-aa3c0ee74547,2021-01-06,2022-01-06,2020-12-30,2021-01-06,1076.74
d765fb84-d624-48d7-83ff-0c54ad789a14,ef7dc11a-4c7b-4f1e-ae0f-30114af15166,2020-12-30,2021-12-30,,,1041.05
9aa574b1-923f-4497-8e36-f1b92218acb6,5ee80ca5-9ca6-493b-8579-7450993aa8c7,2021-01-06,2022-01-06,2020-12-30,2021-01-06,912.3
558f161a-e8c9-444b-b544-0d8fc97186e2,d515d43e-edd1-41e9-897d-bd7a8e19898f,,,2020-12-30,2021-01-06,
2f7fc999-d549-4f6e-9a53-5fb2577703d1,221ce9ce-c58a-456c-a4b3-5faeec935d63,,,2020-12-30,2021-01-06,
5e70e23e-8764-41f1-93a4-29b7fc18fce6,20216478-1ceb-4752-925e-4978e57bd579,2021-01-06,2022-01-06,2020-12-30,2021-01-06,942.32
21512e30-e64f-4aad-8089-352365ce85c3,edecc01d-da0d-4b1c-bc0b-099541a8e4f1,,,2020-12-31,2021-01-07,
b527f5af-81ba-41a1-bfb7-a4e436c577ef,50ff7373-026f-40d8-853c-17a4206d7e60,2021-01-07,2022-01-07,2020-12-31,2021-01-07,879.14
61c47961-b2cf-4044-b09d-24e646aeb4b3,bda650e8-5d5f-4909-903c-ff9c75470d13,2020-12-31,2021-12-31,,,1082.51
540ac134-a24e-4b92-a5c2-3cbe8ee6ce64,6acdc732-11b2-48f5-9bd7-045822248896,2020-12-31,2021-12-31,,,650.81
7df909c2-ecfc-419d-999e-e610e5487df2,500956ae-ef39-4fa6-9adb-939993222921,,,2020-12-31,2021-01-07,
e85f1eaf-3070-4c79-9feb-5cb646b103a8,2664e820-a48a-4a92-869c-26e124a691c3,2021-01-07,2022-01-07,2020-12-31,2021-01-07,679.35
68d2e9a6-3de2-41c0-a4f1-faed7afa1472,6e6a4b8c-d6ae-4b8c-a81b-19d36b401214,2019-01-08,2020-01-08,2019-01-01,2019-01-08,904.09
da75ba8a-f70f-4909-90d1-e6cc5834f559,f544bb35-4f3f-475d-8c0c-1d8e0726e564,,,2019-01-01,2019-01-08,
c24ac124-0b51-4e3f-adb7-5d7b1206a7c1,8291f924-44f6-4496-80db-ff9d2326b5b7,2019-01-02,2020-01-02,,,813.96
c52552e6-2d99-49cb-ae6a-ce84fe0d660f,1e8d393a-24b1-4d1e-88e4-1c8a02cb3d2d,,,2019-01-02,2019-01-09,
b1f9c637-5684-475a-8c31-244ced3e9975,41c0e37c-240c-4654-bd54-d578d3623e6d,2019-01-10,2020-01-10,2019-01-03,2019-01-10,961.62
637b9c07-efbb-4347-b0ec-429108a24b32,7e6b8126-5a6b-4e6d-80e8-a5d576d42c18,,,2019-01-03,2019-01-10,
dee89f08-f485-4ec2-a996-f4be9819fedf,d007c9f7-d9a7-47b6-bc48-4b9bc5210d91,2019-01-03,2020-01-03,,,977.01
52c01dac-3f83-4ebb-9056-b741b30befe8,5837c0bd-6425-4001-8e6a-287b3cc63848,,,2019-01-03,2019-01-10,
980999f9-813e-44e3-a336-55190079e572,60532ac7-c0a2-498a-9bc8-30e674b1c261,2019-01-10,2020-01-10,2019-01-03,2019-01-10,831.25
5d3ab8bc-9e38-4c87-87a0-68d98338de0d,e7b5ef26-903c-4b30-9206-d28c13362ebb,2019-01-10,2020-01-10,2019-01-03,2019-01-10,870.47
18d76e9b-7bcb-4ba3-91c1-00f765fe611a,791cc277-15a9-4203-862e-1a3d9b3ffbdb,,,2019-01-04,2019-01-11,
3fb22359-8c70-45ec-8d23-026d4002a7b1,d074b0c4-922a-4588-abc0-b45cc18793c7,,,2019-01-05,2019-01-12,
338d8220-fa3b-4ef8-a362-cc44a4793400,8985731a-7d1b-4b53-97ac-4e3a234c84b9,2019-01-13,2020-01-13,2019-01-06,2019-01-13,574.63
43e8eca4-2fb9-4479-9ca7-9f3d37afcdb9,ced3851c-ca7c-4629-bca3-5c222beb9c92,,,2019-01-06,2019-01-13,
fd22b339-b264-422b-8e4c-083c20bbc6bc,523999c9-ecda-44fe-b902-3ddb23d2a565,,,2019-01-07,2019-01-14,
3979606e-53c1-4b2c-8578-d2ab6811fbdf,13c873eb-9972-4b41-b113-ee42fd5f4792,2019-01-08,2020-01-08,,,1279.78
d89d27e9-3264-43f8-95d3-642adbbd99f7,5753e5e6-c8fe-42aa-aa22-f59519026c43,2019-01-15,2020-01-15,2019-01-08,2019-01-15,763.5
8a2d8a7b-16dc-4132-9fce-f45823cba150,48610938-0d45-4792-ac5e-f48f5dd5d7cd,2019-01-08,2020-01-08,,,1230.29
ba4420d3-c3f9-4948-9bf1-35afa844d994,4c216c31-ab03-40d2-b813-01876ff5957e,2019-01-15,2020-01-15,2019-01-08,2019-01-15,1183.34
4ec73a73-f327-4a79-b784-b2745fff233d,8740abfb-35b7-4b59-ac4c-6be9d1c20acd,,,2019-01-08,2019-01-15,
